part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HYUNDAI,i30,2008,2012,1.6 Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,FD,G4FC,85,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HYUNDAI,i30,2008,2012,2.0 Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,FD,G4GC,105,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HYUNDAI,i30,2008,2012,2.0 Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,FD,G4GC,105,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HYUNDAI,i30,2007,2012,1.6 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,FD,G4FC,90,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HYUNDAI,i30,2007,2012,1.6 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,FD,G4FC,90,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HYUNDAI,i30,2007,2012,2.0 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,FD,G4GC,105,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HYUNDAI,i30,2007,2012,2.0 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,FD,G4GC,105,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,i30,2007,2011,1.6 CRDi Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,FD,D4FB,85,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,i30,2007,2011,1.6 CRDi Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,FD,D4FB,85,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,HYUNDAI,i20,2020,2026,1.6 T-GDi N Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"BC3,BI3","G4FP,G4FV",150,No
DIN44LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,50,208,175,190,C Polarity STD Terminal,420,85,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i20,2008,2015,1.4 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"PB,PBT",G4FA,74,No
50D20L MF,Hi Performance (Car & Passenger Vehicle),12,50,202,173,200,C Polarity STD Terminal,450,85,30,Car & Passenger Vehicles,Hi Performance,HYUNDAI,i20,2008,2015,1.4 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"PB,PBT",G4FA,74,No
DIN44LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,50,208,175,190,C Polarity STD Terminal,420,85,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,i20,2008,2012,1.6 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"PB,PBT",G4FC,93,No
50D20L MF,Hi Performance (Car & Passenger Vehicle),12,50,202,173,200,C Polarity STD Terminal,450,85,30,Car & Passenger Vehicles,Hi Performance,HYUNDAI,i20,2008,2012,1.6 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"PB,PBT",G4FC,93,No
N70ZZX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,D Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,iLOAD / H-1,2012,2021,2.5 CRDi Diesel Rear-Wheel Drive Van,Diesel,Rear-Wheel Drive,Van,TQ,D4CB,100,No
N70ZZ MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,D Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,iLOAD / H-1,2012,2021,2.5 CRDi Diesel Rear-Wheel Drive Van,Diesel,Rear-Wheel Drive,Van,TQ,D4CB,100,No
N70ZZX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,D Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,iLOAD / H-1,2008,2021,2.5 CRDi Diesel Rear-Wheel Drive Van,Diesel,Rear-Wheel Drive,Van,TQ,D4CB,125,No
N70ZZ MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,D Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,iLOAD / H-1,2008,2021,2.5 CRDi Diesel Rear-Wheel Drive Van,Diesel,Rear-Wheel Drive,Van,TQ,D4CB,125,No
NS70X MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,D Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,iLOAD / H-1,2008,2016,2.4 Petrol Rear-Wheel Drive Van,Petrol,Rear-Wheel Drive,Van,TQ,"G4KC,G4KG",129,No
NS70 MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,D Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,iLOAD / H-1,2008,2016,2.4 Petrol Rear-Wheel Drive Van,Petrol,Rear-Wheel Drive,Van,TQ,"G4KC,G4KG",129,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,HYUNDAI,INSTER,2024,2026,EV Electric Motor Front-Wheel Drive Hatchback,Electric Motor,Front-Wheel Drive,Hatchback,AX1,EM08,85,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,HYUNDAI,INSTER,2024,2026,EV Electric Motor Front-Wheel Drive Hatchback,Electric Motor,Front-Wheel Drive,Hatchback,AX1,EM08,71,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,IONIQ 9,2025,2026,EV HTRAC II Electric Motor All-wheel Drive SUV,Electric Motor,All-wheel Drive,SUV,"{ME1},ME1,ME",EM16,315,No
DIN65LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,70,276,175,190,C Polarity STD Terminal,720,120,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,HYUNDAI,KONA,2023,2026,2.0 MPi Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,SX2,G4NS,110,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,HYUNDAI,KONA,2023,2026,EV Electric Motor Front-Wheel Drive SUV,Electric Motor,Front-Wheel Drive,SUV,SX2,EM16,99,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,KONA,2023,2026,EV Electric Motor Front-Wheel Drive SUV,Electric Motor,Front-Wheel Drive,SUV,SX2,EM16,99,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,HYUNDAI,KONA,2023,2026,EV Electric Motor Front-Wheel Drive SUV,Electric Motor,Front-Wheel Drive,SUV,SX2,EM16,150,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,KONA,2023,2026,EV Electric Motor Front-Wheel Drive SUV,Electric Motor,Front-Wheel Drive,SUV,SX2,EM16,150,No
DIN65LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,70,276,175,190,C Polarity STD Terminal,720,120,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,HYUNDAI,KONA,2021,2023,2.0 N Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"OS,OSE,OSI",G4KH,206,No
DIN65LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,70,276,175,190,C Polarity STD Terminal,720,120,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,HYUNDAI,KONA,2021,2023,2.0 Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"OS,OSE,OSI",G4NS,110,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,HYUNDAI,KONA,2020,2023,1.6 T-GDi 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"OS,OSE,OSI",G4FP,146,No
LN1 MF,Hybrid Auxiliary (Car & Passenger Vehicle),12,52,206,174,190,C Polarity STD Terminal,438,91,24,Car & Passenger Vehicles,Hybrid Auxiliary,HYUNDAI,KONA,2018,2023,EV Electric Motor Front-Wheel Drive SUV,Electric Motor,Front-Wheel Drive,SUV,"OS,OSE,OSI",EM,100,No
LN1 MF,Hybrid Auxiliary (Car & Passenger Vehicle),12,52,206,174,190,C Polarity STD Terminal,438,91,24,Car & Passenger Vehicles,Hybrid Auxiliary,HYUNDAI,KONA,2018,2023,EV Electric Motor Front-Wheel Drive SUV,Electric Motor,Front-Wheel Drive,SUV,"OS,OSE,OSI",EM16,150,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,HYUNDAI,KONA,2017,2023,1.6 T-GDi 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"OS,OSE,OSI",G4FJ,130,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,HYUNDAI,KONA,2017,2023,2.0 Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"OS,OSE,OSI",G4NH,110,No
N70ZZX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,D Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,iMAX / H-1,2012,2021,2.5 CRDI Diesel Rear-Wheel Drive Bus,Diesel,Rear-Wheel Drive,Bus,TQ,D4CB,100,No
N70ZZ MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,D Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,iMAX / H-1,2012,2021,2.5 CRDI Diesel Rear-Wheel Drive Bus,Diesel,Rear-Wheel Drive,Bus,TQ,D4CB,100,No
N70ZZX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,D Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,iMAX / H-1,2008,2021,2.5 CRDi Diesel Rear-Wheel Drive Bus,Diesel,Rear-Wheel Drive,Bus,TQ,D4CB,125,No
N70ZZ MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,D Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,iMAX / H-1,2008,2021,2.5 CRDi Diesel Rear-Wheel Drive Bus,Diesel,Rear-Wheel Drive,Bus,TQ,D4CB,125,No
NS70X MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,D Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,iMAX / H-1,2008,2016,2.4 i Petrol Rear-Wheel Drive Bus,Petrol,Rear-Wheel Drive,Bus,TQ,"G4KC,G4KG",129,No
NS70 MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,D Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,iMAX / H-1,2008,2016,2.4 i Petrol Rear-Wheel Drive Bus,Petrol,Rear-Wheel Drive,Bus,TQ,"G4KC,G4KG",129,No
38B20L MF,Hybrid Auxiliary (Car & Passenger Vehicle),12,36,202,135,201,C Polarity STD Terminal,335,54,24,Car & Passenger Vehicles,Hybrid Auxiliary,HYUNDAI,IONIQ,2019,2022,Electric Electric Motor Front-Wheel Drive Hatchback,Electric Motor,Front-Wheel Drive,Hatchback,AE,EM10,100,No
38B20L MF,Hybrid Auxiliary (Car & Passenger Vehicle),12,36,202,135,201,C Polarity STD Terminal,335,54,24,Car & Passenger Vehicles,Hybrid Auxiliary,HYUNDAI,IONIQ,2016,2019,Electric Electric Motor Front-Wheel Drive Hatchback,Electric Motor,Front-Wheel Drive,Hatchback,AE,EM09,88,No
DIN85LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,105,351,175,190,C Polarity STD Terminal,900,190,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,PALISADE,2021,2025,2.2 CRDI HTRAC Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,LX2,D4HB,147,No
DIN85LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,88,353,175,190,C Polarity STD Terminal,760,165,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,PALISADE,2021,2025,2.2 CRDI HTRAC Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,LX2,D4HB,147,No
DIN85LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,105,351,175,190,C Polarity STD Terminal,900,190,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,PALISADE,2018,2025,2.2 CRDI E-VGT HTRAC Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,LX2,D4HB,149,No
DIN85LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,88,353,175,190,C Polarity STD Terminal,760,165,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,PALISADE,2018,2025,2.2 CRDI E-VGT HTRAC Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,LX2,D4HB,149,No
DIN75LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,90,315,175,190,C Polarity STD Terminal,910,180,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,PALISADE,2018,2025,3.8 GDI Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,LX2,G6DN,217,No
DIN75LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,90,315,175,190,C Polarity STD Terminal,750,160,30,Car & Passenger Vehicles,Hi Performance DIN,HYUNDAI,PALISADE,2018,2025,3.8 GDI Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,LX2,G6DN,217,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,IONIQ 5,2024,2026,N All-wheel Drive Electric Motor All-wheel Drive Hatchback,Electric Motor,All-wheel Drive,Hatchback,NE,"EM17,EM27",448,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,IONIQ 5,2023,2026,N All-wheel Drive Electric Motor All-wheel Drive Hatchback,Electric Motor,All-wheel Drive,Hatchback,NE,"EM17,EM27",478,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,IONIQ 5,2021,2026,EV All-wheel Drive Electric Motor All-wheel Drive Hatchback,Electric Motor,All-wheel Drive,Hatchback,NE,EM07,239,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,IONIQ 5,2021,2026,EV All-wheel Drive Electric Motor All-wheel Drive Hatchback,Electric Motor,All-wheel Drive,Hatchback,NE,EM07,225,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,IONIQ 5,2021,2026,EV Electric Motor Rear-Wheel Drive Hatchback,Electric Motor,Rear-Wheel Drive,Hatchback,NE,EM07,160,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,IONIQ 5,2021,2026,EV Electric Motor Rear-Wheel Drive Hatchback,Electric Motor,Rear-Wheel Drive,Hatchback,NE,EM17,125,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,IONIQ 5,2021,2026,EV Electric Motor Rear-Wheel Drive Hatchback,Electric Motor,Rear-Wheel Drive,Hatchback,NE,"EM17,EM07",168,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HYUNDAI,LANTRA,1999,2000,2.0 16V Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,J-2,G4GF,102,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HYUNDAI,LANTRA,1999,2000,2.0 16V Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,J-2,G4GF,102,No
68 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,C Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,HYUNDAI,LANTRA,1999,2000,2.0 16V Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,J-2,G4GF,102,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HYUNDAI,LANTRA,1996,2000,1.8 16V Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,J-2,G4GM,94,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HYUNDAI,LANTRA,1996,2000,1.8 16V Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,J-2,G4GM,94,No
68 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,C Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,HYUNDAI,LANTRA,1996,2000,1.8 16V Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,J-2,G4GM,94,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HYUNDAI,LANTRA,1995,2000,1.8 16V Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,J-2,G4GM,94,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HYUNDAI,LANTRA,1995,2000,1.8 16V Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,J-2,G4GM,94,No
68 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,C Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,HYUNDAI,LANTRA,1995,2000,1.8 16V Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,J-2,G4GM,94,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HYUNDAI,LANTRA,1995,2000,2.0 16V Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,J-2,G4GF,102,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HYUNDAI,LANTRA,1995,2000,2.0 16V Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,J-2,G4GF,102,No
68 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,C Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,HYUNDAI,LANTRA,1995,2000,2.0 16V Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,J-2,G4GF,102,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,HYUNDAI,LANTRA,1992,1995,1.8 i.e. 16V Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,J-1,G4CN,93,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,HYUNDAI,LANTRA,1992,1995,1.8 i.e. 16V Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,J-1,G4CN,93,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,HYUNDAI,LANTRA,1991,1995,1.6 i.e. 16V Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,J-1,G4CR,84,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,HYUNDAI,LANTRA,1991,1995,1.6 i.e. 16V Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,J-1,G4CR,84,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,IONIQ 6,2022,2026,EV All-wheel Drive Electric Motor All-wheel Drive Hatchback,Electric Motor,All-wheel Drive,Hatchback,CE,"EM17,EM07",239,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,IONIQ 6,2022,2026,EV Electric Motor Rear-Wheel Drive Hatchback,Electric Motor,Rear-Wheel Drive,Hatchback,CE,EM17,168,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,IONIQ 6,2022,2026,EV Electric Motor Rear-Wheel Drive Hatchback,Electric Motor,Rear-Wheel Drive,Hatchback,CE,EM17,111,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,ix35,2013,2015,2.0 GDi Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"LM,ELH,EL",G4NC,122,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,ix35,2013,2015,2.0 GDi Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"LM,ELH,EL",G4NC,122,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,ix35,2013,2015,2.0 GDi Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"LM,ELH,EL",G4NC,122,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HYUNDAI,ix35,2013,2015,2.4 GDi 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"LM,ELH,EL",G4KJ,136,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HYUNDAI,ix35,2013,2015,2.4 GDi 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"LM,ELH,EL",G4KJ,136,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HYUNDAI,ix35,2013,2015,2.4 GDi 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"LM,ELH,EL",G4KJ,136,No
N70ZZXHDMF,"Overlander (SUV, 4x4 & Light Commercial)",12,100,305,171,202,D Polarity STD/WNUT Terminal,760,180,36,"SUV, 4x4 & Light Commercial",Overlander 4x4,HYUNDAI,ix35,2010,2015,2.0 CRDi 4WD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,"LM,ELH,EL",D4HA,135,No
